Date,aave,aptos,arbitrum,avalanche-2,binance-bridged-usdt-bnb-smart-chain,binancecoin,bitcoin-cash,bitcoin,bonk,cardano,chainlink,dogecoin,ethena,ethereum,fartcoin,first-digital-usd,hedera-hashgraph,hyperliquid,litecoin,mantle,near,official-trump,optimism,pepe,polkadot,pudgy-penguins,ripple,sei-network,shiba-inu,solana,stellar,sui,tether,the-open-network,tron,uniswap,usd1-wlfi,usdt0,Market
2025-01-26,-0.024978393274768914,-0.00828382370280068,0.005886766867428127,0.03829965236826996,-0.0007820030172430141,0.008971734615216803,0.03227553872598161,-0.0003735298219993273,-0.010989900881744057,0.006187211629957173,-0.010832033816009104,0.010654533469350969,0.016652622830089527,0.0024974227527333926,0.07217323845672638,-0.0007927839503457848,0.016404398854795818,0.018626622325832773,0.04358933211004854,0.014929109487058022,-0.009990311566962194,-0.028328937552390705,-0.04774211450188156,0.010447697063315723,0.003391861239509486,0.013514173350281856,0.0026117824274314696,0.015805130496255003,0.003197332093713966,0.013502912273613997,-0.031722638996923395,-0.011939868839614677,-9.570982515057288e-05,0.004377286785225292,-0.003874727745117729,-0.030957279498186586,,-0.004840759612301083,-0.000334253524457993
2025-01-27,-0.028680309746853372,-0.03636464835884561,-0.03743437234882802,-0.023416763437276722,-0.0019822891409883993,-0.0325667853847982,-0.04732246832467635,-0.02164357979610718,-0.07254443513390427,-0.024249314771947538,-0.0016375953180919104,-0.05334340819783867,-0.0961546978555327,-0.026817590866555212,-0.17976485285036795,-0.0018798642219977006,-0.026505622253553192,-0.04794178459920399,-0.054908236778228564,-0.03533196446847708,-0.037588506263852725,-0.06000386245154902,-0.04637099014166148,-0.07022707517873393,-0.02569750479513485,0.0707999638021904,-0.03064516954731518,-0.021572904432999064,-0.046091742220003555,-0.06428893174365694,-0.02634757169791159,-0.06819519108452418,-0.0002126630883555409,-0.02950772474278512,-0.030882614281942358,-0.05714885937742343,,0.00048463095835088774,-0.021714095076757797
2025-01-28,-0.04382576446057745,-0.027497092501277996,-0.052536996022997634,-0.0475338663264996,0.0026654779115003902,0.022634151501778426,0.003975471792201296,-0.005806843561352745,-0.04304062708322752,-0.02226865170829593,-0.031970405743058046,-0.007352944188179211,-0.03784694325963103,-0.018340787662195275,-0.10175195236146242,0.0021844906143201675,-0.030371432564934173,0.044464955758457186,-0.02155148594078356,-0.026769903762234183,-0.027962457887942004,0.0173479860313119,-0.07194196435569204,-0.07206603849500715,-0.03955177555112377,-0.153525517829419,0.011038452979898831,-0.06533471138293334,-0.0072752990202048385,-0.02557944063283365,0.0007655154435655819,0.02425334522611566,0.0002611548732158273,0.015908670237670074,0.0030316326989391147,-0.03842456636093764,,-6.2890813372169e-05,-0.005975998187057471
2025-01-29,-0.06576293419113424,-0.05419964723325753,-0.07935792700094785,-0.05971997807579293,-0.0005116266495726118,-0.026910688408678697,-0.03917313736003653,-0.006349722414583251,-0.12821557950289242,-0.01830777767211751,-0.0648429644254991,-0.044195656963490634,-0.12839123107938727,-0.031055423059781068,-0.22225517433841832,0.0005432007801143396,-0.04848173257230623,-0.04794368045213719,-0.04088542046099108,-0.044401555618760066,-0.07719866220688348,-0.01576055526527899,-0.05821635820637947,-0.1318480671318532,-0.04839443277500378,-0.3080328989538851,0.003374503678369291,-0.07321806890036799,-0.05255206664378868,-0.03503385307473888,-0.032094758905505255,-0.08197962068286385,-0.0004926198459793052,-0.04530036665077457,-0.02639021225291007,0.014445438549681191,,-0.0004710113717288807,-0.006677159592269237
2025-01-30,0.024866877685855597,0.029484625477887886,0.020356495325205726,0.0205411765718717,0.002450206522303491,0.009199550266627866,0.012274964584334906,0.02346927409087342,0.05713208833484356,0.027341330988501156,0.04705977800866453,0.01677819336384717,0.031692294203465185,0.012257477735662803,0.2261502281274764,-0.002671939258995146,0.032943493671064174,0.07303730003522835,0.050054401064250874,0.0036341270572670527,0.02987687484802693,-0.0063080161761259424,0.047752447712908534,0.08341708958654961,0.02037273492264121,-0.035699504379417865,0.002629869800514077,0.03913623899653371,0.018370136485582497,0.007574443512787587,-0.0023230292273110887,0.01478386580252976,0.0005984297596000695,0.008455599519396154,0.00020540261174337062,0.05108307143740509,,-0.0011520817026529305,0.023323156544207076
2025-01-31,0.08031697185432131,0.05509757531109973,0.04095104036081707,0.04327077139984904,-0.002322076062774452,0.013682675470703797,0.04563482063518282,0.010192237871412047,0.023526901826659372,0.02032638879925436,0.033498813540206195,0.020697055785410572,0.10805281252398767,0.04206819136298123,0.13625950441585055,0.00104730301079498,0.02347751395462304,0.1536910658556916,0.11409596433883262,0.0764267544507343,0.04247994659312931,-0.041100842200882594,0.011969951119632427,0.039412879535795184,0.06007474295812008,-0.022103937996928738,0.02024251061801708,0.07529387197033283,0.020726009868642606,0.04462364547120892,0.091382338542712,0.10690329571828354,0.00010694582254166886,-0.0024164263964156284,0.04884083389325124,0.02059884823823999,,-0.0012519252203438487,0.010611616380337361
2025-02-01,0.05320706089410903,-0.004573530865895048,0.016058762265031924,0.0028066311148574412,-0.0005992882615178778,0.00024685030362996764,-0.02472598715161948,-0.0231625933427979,-0.004605694999583339,-0.01937299370879875,0.02497327081325273,-0.007966119453289839,0.009203427171077161,0.014711891843201087,-0.25417195602974446,-0.00014200793639574508,-0.032696893864504015,-0.02861190650854524,-0.012647306121095428,0.05828577142011631,0.002365980734113032,-0.08139737846383198,-0.02168552998884849,0.06755451977452484,0.030098037414735337,-6.450519904099971e-05,-0.030515015836833664,0.006135070260191123,0.010103362490389175,-0.03204734494315016,-0.03855310665321068,-0.008666699553529158,-0.0003814886103752503,0.0015523841998187455,0.006579643938366255,-0.018210604203062267,,0.002807127723363086,-0.022647042412638457
2025-02-02,-0.11222683308008058,-0.0970679203320861,-0.09935394231058164,-0.06541939098940361,-0.0008030163438696792,-0.0343979964397088,-0.04823748852468745,-0.016819367950019717,-0.11771999286013111,-0.0481056742306099,-0.08531457394492233,-0.06384695827519768,-0.11982568261846023,-0.05338146212355721,-0.31385483377843737,0.0015504170294666799,-0.06651785123174474,-0.1289237937883415,-0.07206846545509563,-0.06449744986723498,-0.07743925746564981,-0.20511223091011221,-0.06215147680685997,-0.12237989786447431,-0.06361075211272568,-0.08295821607135279,-0.05304592000626665,-0.09981596772572138,-0.0650998732838994,-0.07647333911158954,-0.05173816189763092,-0.08351918233153306,4.184258072168091e-05,-0.0485673859202263,-0.03642949846768671,-0.07577253180971946,,0.0009392323445705822,-0.017317791735969593
2025-02-03,-0.1495442697127069,-0.1470600107827138,-0.1654598045458801,-0.1607110898802508,0.0028698735218285394,-0.059149346992444354,-0.1202878497904611,-0.03134258222690706,-0.13876483892443295,-0.11822188271309313,-0.12340985141702322,-0.1514373540638439,-0.15659408292224247,-0.08768225709623485,0.07081452636948657,0.00958526487210165,-0.129441419504541,-0.06478553864858344,-0.08742467957398517,-0.09456827392135286,-0.13765251057122405,0.0589273612303539,-0.19011798432126364,-0.13038310855281313,-0.14569272449191045,-0.04657655653311102,-0.11413242593417716,-0.16638187472551208,-0.13434313017705024,-0.058265364302202895,-0.1096773478506874,-0.13332052415152962,-3.363462737169342e-05,-0.13005201501890498,-0.08391954454779987,-0.17573370665374238,,-0.0033724973994689127,-0.03207661253843474
2025-02-04,0.07568441056843085,0.0585191958386501,0.03695986660326598,0.03382266019302217,-0.002733752540674147,-0.00038282878075499623,-0.015502852639580735,0.03917943426400582,0.03989648640828841,0.01420698016013611,0.05894211645085461,0.07203195616526235,0.1539880683149294,0.005266513329898062,0.13841921849833963,-0.007250644818711676,0.08607814687913051,0.12498590636369201,-0.024341962166015755,0.1547824913404017,0.01147830142200293,-0.05761591197083869,0.06907414111116102,0.022727972968671063,0.01067892410305381,0.05080919713220744,0.04657579321655993,0.006259112030927966,0.08056301382807902,0.06517875498866961,0.047559725542999476,0.10278543501847916,0.0013257743771605522,0.009276881552892755,0.016770235506267467,0.08407242001513464,,0.0010329892539704018,0.03875748196957144
2025-02-05,-0.012963799267529557,-0.06440497922933973,-0.0633663750335751,-0.06860060175692209,0.0008394099610875035,-0.07196752058263796,-0.06466431816595113,-0.03355693688523508,-0.0815179615968891,-0.08042249700465211,-0.07339288867022786,-0.07314158371504749,-0.10039663697987422,-0.04893396381671836,-0.2219085413230319,0.0016815116421435934,-0.08794401570095524,0.0019170394201230296,-0.04804799777964146,-0.06835377515228068,-0.09843678146647543,-0.13213077115690672,-0.05924868205122562,-0.07645409566018142,-0.08687021587921176,-0.038879995162283354,-0.05851323800089441,-0.05292492116199138,-0.05919066016995865,-0.0402884013811112,-0.07852721523005983,-0.008090849373879053,-0.000783101551226849,-0.06997680098405731,-0.017322140425435027,-0.08865879309468422,,0.002441704031599805,-0.033743943881562856
2025-02-06,-0.05010811650600718,-0.021161183801600203,-0.017332085332833116,-0.02273152291921422,0.0018849863661035947,-0.007149050376767135,-0.00870099666250529,-0.015773741833467855,-0.04363892784940555,-0.018516508387075453,-0.04528547213187092,-0.03206591214283387,-0.11055335472906212,0.018142530223057285,-0.27620532890674854,-0.0033716268679080236,-0.05183859597238791,-0.019986006837682146,0.015827311933935724,-0.004718651720988678,-0.0387382116305411,0.050979308304502105,-0.02657155753397071,-0.0180174336260336,-0.011497896425298715,-0.11967138361515121,-0.06376990588984861,-0.047049764296137456,-0.0016907916892100069,-0.05553966304608612,-0.04460518483087881,-0.08245747888514658,-0.00021238999040080494,-0.003751617291164549,-0.00960221404276997,0.017751912615772785,,-0.0017973663597844062,-0.015358418744256676
2025-02-07,-0.07430052605943449,-0.039803244684116515,-0.0549295201686968,-0.05648074412740325,-0.0010495576880987035,0.00471768704663306,-0.037632970910774124,0.0005437572311544015,-0.05328310255075712,-0.04075685362694519,-0.033709927601443854,-0.03416904467023233,-0.14500774363563676,-0.03793983460435272,-0.1489052392865553,-0.0030047639458143705,-0.04571264287513722,-0.0352265547633583,-0.017776856674999265,-0.044453520094665785,-0.04284910094978949,-0.05876777333813613,-0.048478288500773646,-0.08212196873213881,-0.044511372639065405,-0.08469960251604866,-0.025782362003384334,-0.06088911746203717,-0.06030632495821732,-0.03542083504969703,-0.027944437987489707,-0.05982414778954771,2.8308268908978154e-05,-0.014513966792322596,0.03947542578383725,-0.0327558919186807,,0.0007570457982106482,7.285456840997453e-05
2025-02-08,-0.01474707788393343,-0.002189214867185204,-0.030626827039506737,-0.003423356838571187,0.0011559601775116269,0.010929018965467012,0.008484213078856254,-0.0007967379680292442,-0.0018030029515706915,0.004080959929634241,-0.010420510556803673,-0.004400833001083654,0.04439834695788617,-0.023809135832668096,-0.0002727006027524484,0.0044543521614114475,0.02057872247614068,-0.0431596432674953,0.01870309900534834,-0.03508960820945513,0.016972687409688877,-0.026846498974925987,-0.018947318198649126,-0.033190760625203077,0.021371836683686404,-0.049061393311191186,0.029843606513157355,-0.00355633247372993,0.016615846186916056,0.015100850763791732,0.02865304049204949,-0.04388512942943576,0.00012400142925066298,-0.003457235845753133,-0.006897821878543811,0.00618338072084145,,-0.001877808831583703,-0.0010695123973466548
2025-02-09,0.00950248312627827,0.02551446201214928,0.04321361239375539,0.007678878555414403,-0.000985065401884767,0.06071249736027925,0.015499321940972826,-2.2647928702697534e-06,0.06331091116691702,-0.006645487875411655,0.005587424792554568,0.02619830667619383,0.05580507473234668,0.004620780323345424,0.25761334670676,-0.0026475942758160368,0.008002604864994474,0.030506864951007656,0.011754608085489266,-0.004742096917998185,0.027808790266441268,0.04121337275246194,0.045826085104788784,0.07256115760388837,0.03489348133438723,0.041765319658629084,0.013783000767815795,0.049323564187850936,0.05575388564269665,0.0379576111619693,0.016548397536912535,0.024327188663024257,-0.00014877265691761073,0.007281716680563061,0.00772740462075414,0.012779119048464868,,-0.0004587188789047069,5.218368892558193e-05
2025-02-10,0.008878671439152282,0.008090512419128996,-0.0026367228530191646,0.012311056357005776,-8.448472657233322e-05,0.004179198367151688,0.004898525109701832,-0.00010003760001096746,-0.02830769220765819,-0.027826712800739294,-0.010476180811622169,-0.015158700270766799,-0.09307219565100419,-0.0011637207286203431,-0.117067699350662,0.0028413373369727685,-0.024247596606889316,-0.021264432670859007,0.029358115092590478,-0.019490090662835368,-0.032516456313170544,-0.0845572105462358,0.015044957831246751,-0.003243350201181324,0.004350425706523343,-0.06098175054053857,-0.011284103509650091,-0.014616826231843112,-0.01653963728836671,0.0036833337644279467,-0.05490383905759897,-0.024543537847223653,0.0001181263399359134,0.02470883005069044,0.007522080508038225,-0.0017784821272207767,,0.0001728448840593166,-0.00011261546043806477
2025-02-11,0.03829763869945677,0.045114294465171685,0.04723480355444947,0.02760307358274555,0.00048441633432936925,0.0005569765572332542,0.01159587574621102,0.008779734461183165,0.012996364160230265,0.03790142080340842,0.024628682513021326,0.02183451808901295,-0.002457420194970057,0.010490122830814484,0.150819867281389,-0.0031872765095957256,0.012053173295946707,0.012849062418103284,0.10824708080259182,-0.006936910241949161,0.005632448809248626,-0.00266260248068381,0.013371692873992778,0.001058182785898057,0.013940158850427257,0.005196041745612428,0.00916739192957759,0.034331293225759243,0.006039014947399769,-0.0020000399947555677,-0.00740418544149541,0.06681145325485027,5.950437307951136e-06,-0.006411388569120083,0.053188448569523365,0.03575602447518473,,0.00109419505128409,0.008799936170467156
2025-02-12,-0.028505743339917514,-0.04950029875305334,-0.018327868331506725,-0.008631155844802407,-0.0011086208995019235,0.04084043271548374,0.007483205779463356,-0.017190074275501153,0.007251315713638556,0.09487061455022823,-0.00553093800593891,-0.006719877273093661,-0.07390348776694616,-0.021760249703957707,-0.004912849679909009,-0.0004998777733630571,-0.012371728655447249,0.008817973607175345,-0.0033198707046190423,-0.005550083575824572,0.0007780400917494899,-0.03268550155489314,-0.023604294367765496,0.0001603349926225829,-0.0054656354550537325,-0.003192463614770713,-0.0018651916891462385,-0.02300227318227074,-0.005920413352957709,-0.010637421659381616,0.019682034610413218,0.03391372493055881,-0.000335038297920096,-0.017700369935898175,-0.021892702377590258,-0.009105955869641115,,-0.0018453548202876223,-0.017243673104872154
2025-02-13,0.03432275082312972,0.04602991366511535,0.06291829674831295,0.043473963394852225,0.0001194260441311596,0.08159518026524049,0.03504842048253158,0.021658587183590938,0.03345925912941026,0.022944865799075356,0.028493179142250847,0.04214471932936985,0.016819577549936116,0.04991834803301931,0.016831195414293506,0.0021648648233192286,0.0222698657329291,0.09205927125882443,0.01938278070123288,0.032421711241525694,0.0669844810856625,0.00495446907090245,0.047358471904069825,0.04994239316030037,0.08425330328293353,0.04850187323530222,0.022856970255814454,0.056717771505917704,0.08007344271625189,-0.006722613863030414,0.04335978676573331,0.07833286542581792,0.00018514415959100267,0.01929588084255561,0.009872257462656759,0.06070257186871731,,0.003942315970796853,0.021994967898609916
2025-02-14,0.01327180413544355,-0.003786079618528547,-0.011420487359831656,-0.04129919835316034,0.0030167954294386817,-0.04117273679506148,-0.02324193574007596,-0.013112725346795652,-0.03979061699689901,0.01527250421672834,-0.03285897149536905,-0.006566695174378555,-0.0032322604671340674,-0.022381401490332478,-0.18072251505972622,-0.0007348150036777957,-0.038867354547595274,0.015319578504905677,0.03254605708962334,-0.014306734638512677,-0.01607583974258116,0.05481148407151614,0.0014485820844271238,-0.03832260974540304,-0.019806271870626245,-0.030587224183849373,0.029942748608798177,-0.0341303806863266,-0.042196779231326795,-0.011972750696854748,0.011902247417601217,-0.03370863362578586,5.171341963117405e-05,-0.027938596763200187,-0.039200729053619834,-0.008269613076500967,,-0.0019203508105036,-0.013223831588557418
2025-02-15,0.02757998939876213,-0.004371106520067291,0.02079435604677363,0.03692469129627417,-0.0032567692565647175,-0.018839881218595582,0.018826751696366422,0.009552422973167336,0.059141010158827605,-0.011594436527720811,0.04555250169390283,0.036200943068169525,0.0817123991208723,0.01813286656694235,0.03400669720105744,0.0001896788891674035,0.02592248110070612,0.0011401291215272567,-0.006452963583891988,0.00409371046273524,0.05091391524710451,0.27188942659165594,0.027436824305061853,0.05716368949034389,0.012073333233600835,0.05902617671877641,0.07293147657732123,0.04162556467721492,0.02576725211150908,0.02735264570521769,0.04053500804042347,0.02602819963504358,-1.8831502179975534e-05,0.03542952061590171,-0.011396632362635398,0.018392731933071935,,4.8812456639688084e-05,0.009655983875640753
2025-02-16,-0.039829804430845724,-0.015228275347698935,-0.04344982648797647,-0.03441392679075462,0.001663223548338789,0.006908143419662141,-0.026163901314592505,0.0008353416189137124,-0.03145130666845781,-0.024568480484097387,-0.023559662763351395,-0.0012663402406522806,-0.06449641779257646,-0.01175777230266277,-0.12398763271443544,-0.0016827317155820743,-0.009205016648124814,-0.023080689928425588,0.06494241470471081,-0.006009138935381548,-0.04080544652899264,-0.13625566757158433,-0.024471135864640167,-0.03256066339609244,-0.03281428845614322,-0.06221996931183638,0.008104216781334004,-0.022649811575143976,-0.024557763383149918,-0.02651762869497949,-0.005347208864608847,-0.040880604190554025,9.394611734248608e-05,-0.013702210705934222,0.025263649465617065,-0.02511663463417667,,0.000872362833116392,0.0006843744309564381
2025-02-17,0.0016132819769680512,-0.034750437027625806,-0.00556954605743516,-0.025183369139902757,-0.0014136158083807747,0.019098892118353684,-0.019559935273375084,-0.014666878361246478,-0.03272137373346453,-0.013044773588357941,-0.014512484836359738,-0.023027795979866896,-0.018874846958675806,-0.012300301438299783,-0.0361140630759811,-0.0007203576647273416,-0.04166722107195889,0.04459485486554219,-0.06277929461537346,-0.009989123451951881,0.003014104753580709,0.0050354927180754966,-0.011322120142548516,-0.025949874258709347,-0.029820399149909468,-0.04876819181072319,-0.013410630147360932,-0.018190293385280172,-0.022497595416344492,-0.03272646038968804,-0.018770265387405827,-0.04573286296702057,-0.00010170731895085159,-0.004340730422660099,0.022739310701850955,-0.02261621555186019,,-0.00203942702113435,-0.0146386731741356
2025-02-18,0.03991312141953702,0.014955322664846891,0.04326287086272788,0.0064493246610695725,0.0006940103954122739,-0.01125339013889033,-0.008770790580401429,-0.0038889222699334375,-0.041754854397501186,0.045536978433278134,0.020407138260346246,-0.028158368226540824,0.015537400252037127,0.030363778460713434,-0.15504338315004934,-0.00018437237855011774,-0.03562770457030599,-0.054370107378448634,-0.025961448997345957,0.042989912450854366,-0.04862326200642647,-0.08831204283964374,0.07442501113674543,0.04543729343652528,0.0016487792477113742,-0.045506567803870336,-0.02527345041532959,-0.010544356627866043,-0.0144678631386987,-0.055988490347338216,-0.02616089442445405,-0.01575694160446478,-0.00010807237326370059,-0.0047963972770484805,-0.01751564109382935,0.031316138236106954,,0.0005750732199357212,-0.0034731204794405317
2025-02-19,-0.05565813141212696,-0.04908435396155558,-0.07468440198023259,-0.06287099324004124,-7.787379146614045e-05,-0.02958284360085536,-0.02322572483149596,-0.002930547436635366,-0.07996552520912319,-0.06900719580288371,-0.06686932893583125,-0.028442185488162238,-0.07287294812552107,-0.026763834604584456,-0.11071957952726456,0.0015292975738566536,-0.02463497340669857,-0.061752580651459735,0.056438100856483944,-0.019433512956182265,-0.03815655161945404,-0.048737631387827184,-0.1017538426336206,-0.0911528571551763,-0.02556494050615204,-0.11262323006652931,-0.03731020247810653,-0.04170186985671074,-0.033466665002957405,-0.05080112549377521,-0.031720717452102094,-0.04944307959175501,-0.0005477962670638829,-0.025299742932375413,0.002330023374218463,-0.028552111050073145,,0.0018940156580632462,-0.0032218450357755835
2025-02-20,0.012788552230890772,0.11602419927855527,0.025714618965265897,0.009341699442375654,-0.0013218601075709198,0.0054444934683258155,0.019889542457705644,0.011028238008022774,0.012530440708370384,0.024381883467527097,0.007186194749324331,0.014591067243418054,-0.06733764846272501,0.016829833410640992,-0.062220889425460564,-0.00022326108857090562,0.0427144748318881,0.008406685798984745,0.04291098816211751,-0.019749659823066947,0.007511430557306255,0.0418055383787407,0.03746163397992549,0.011511219146739755,0.02407360350446053,-0.030953945229422238,0.06624997898869436,0.04337560410496876,0.01159888564919449,0.0009294645111676562,0.05533085619379327,0.04948390686985847,0.0005040433534094428,-0.03536318236647347,0.012709448040413913,-0.01736660934021878,,-0.0026068059298716504,0.011098824024464505
